0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:07:13 +0400] "GET /CarService/admin_editclient?action=getclienteditpage&clientid=641&clientguid=f05b42c4-d5de-448a-8a4e-dced5572d5af&clientlogin=milantev@mail.ru&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:14:05 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=643&clientguid=b1a3672b-d91f-427b-84b1-dd2498ad8685&clientlogin=fedor@gmail.com&clientsurname=Fedyev&clientname=Dmitriy&clientpatronymic=Igorevich HTTP/1.1" 200 589
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:14:07 +0400] "GET /CarService/admin_addcar?action=getcaraddpage&clientid=643&clientguid=b1a3672b-d91f-427b-84b1-dd2498ad8685&clientlogin=fedor@gmail.com&clientsurname=Fedyev&clientname=Dmitriy&clientpatronymic=Igorevich HTTP/1.1" 200 1362
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:14:37 +0400] "POST /CarService/admin_cars HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:14:37 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=643&clientguid=b1a3672b-d91f-427b-84b1-dd2498ad8685&clientlogin=fedor@gmail.com&clientsurname=Fedyev&clientname=Dmitriy&clientpatronymic=Igorevich HTTP/1.1" 200 1088
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:14:47 +0400] "GET /CarService/admin_clients?action=getallclients HTTP/1.1" 200 5144
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:14:51 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 1062
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:14:54 +0400] "GET /CarService/admin_deletecar?action=getcardeletepage&carid=328&carguid=150c0b4c-8c98-4a63-bf26-85f82e0d8868&carnumber=A002AA&carmark=LADA&carmodel=2110&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 1501
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:14:56 +0400] "POST /CarService/admin_carservicecontroller HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:14 +0400] "POST /CarService/admin_carservicecontroller HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:18 +0400] "GET /CarService/admin_deletecar?action=getcardeletepage&carid=328&carguid=150c0b4c-8c98-4a63-bf26-85f82e0d8868&carnumber=A002AA&carmark=LADA&carmodel=2110&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:19 +0400] "POST /CarService/admin_cars HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:19 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:23 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:23 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:23 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:23 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:24 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:24 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:24 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:24 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:24 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:24 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:24 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:25 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:25 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:26 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:26 +0400] "GET /CarService/admin_cars?action=getclientcarspage&clientid=639&clientguid=5d712286-b977-4c0e-8b8f-1f5709c3579c&clientlogin=qwer&clientsurname=Milantev&clientname=Alexander&clientpatronymic=Alexeevich HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:16:32 +0400] "GET /CarService/admin_clients?action=getallclients HTTP/1.1" 200 5135
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:22:11 +0400] "GET /CarService/menu?action=getadminmenu HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:22:12 +0400] "GET /CarService/login?action=logout HTTP/1.1" 200 560
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:22:28 +0400] "GET /CarService/ HTTP/1.1" 200 560
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:22:30 +0400] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:22:41 +0400] "POST /CarService/menu HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:22:44 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 735
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:22:53 +0400] "GET /CarService/client_addorder?action=getaddorderpage HTTP/1.1" 200 3583
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:06 +0400] "POST /CarService/client_addorder HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:06 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:13 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:14 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:14 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:14 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:14 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:15 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:15 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:15 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:15 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:15 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:15 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:16 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:16 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:16 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:16 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:16 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:16 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:16 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:17 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:17 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:17 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:17 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:17 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:18 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:18 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:18 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:18 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:18 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:19 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:23:19 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:25:59 +0400] "GET /CarService/menu?action=getclientmenu HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:26:12 +0400] "POST /CarService/menu HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:26:51 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 2045
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:28:52 +0400] "GET /CarService/admin_freeworkers?action=getfreeworkerspage&orderid=116&orderguid=db5e6753-630d-4e80-8d00-0a4af1f45f1e&ordertotalcost=6200.0&orderworkstatus=NotStarted HTTP/1.1" 200 1224
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:28:57 +0400] "POST /CarService/admin_orders HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:28:57 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 2070
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:29:01 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 2070
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:29:02 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 2070
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:29:03 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 2070
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:29:03 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 2070
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:29:03 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 2070
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:29:03 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 2070
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:29:03 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 2070
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:29:04 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 2070
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:29:04 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 2070
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:29:04 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 2070
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:31:54 +0400] "GET /CarService/admin_deleteorder?action=getorderdeletepage&orderid=113&orderguid=4f38ac6f-eed7-41b2-9f38-b5673450b72c&ordertotalcost=0.0&orderworkstatus=NotStarted HTTP/1.1" 200 944
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:31:57 +0400] "POST /CarService/admin_orders HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:31:57 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:32:09 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:32:09 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:32:09 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:32:09 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:32:10 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:32:10 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:32:10 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:32:10 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:32:10 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:32:10 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:32:10 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:33:14 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:33:15 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:33:17 +0400] "GET /CarService/admin_orderworkers?action=getorderworkerspage&orderid=116&orderguid=db5e6753-630d-4e80-8d00-0a4af1f45f1e&ordertotalcost=6200.0&orderworkstatus=NotStarted HTTP/1.1" 200 1242
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:33:20 +0400] "POST /CarService/admin_orders HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:33:20 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1237
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:33:22 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1237
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:33:22 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1237
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:33:22 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1237
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:33:22 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1237
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:33:22 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1237
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:35:06 +0400] "GET /CarService/login?action=logout HTTP/1.1" 200 560
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:35:20 +0400] "GET /CarService/menu?action=getadminmenu HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:35:23 +0400] "GET /CarService/admin_workers?action=getallworkers HTTP/1.1" 200 1273
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:35:33 +0400] "POST /CarService/menu HTTP/1.1" 200 306
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:35:40 +0400] "GET /CarService/worker_orders?action=getworkerorders HTTP/1.1" 200 431
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:35:42 +0400] "GET /CarService/menu?action=getworkermenu HTTP/1.1" 200 306
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:35:48 +0400] "GET /CarService/menu?action=getadminmenu HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:35:49 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1237
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:35:50 +0400] "GET /CarService/admin_freeworkers?action=getfreeworkerspage&orderid=116&orderguid=db5e6753-630d-4e80-8d00-0a4af1f45f1e&ordertotalcost=6200.0&orderworkstatus=NotStarted HTTP/1.1" 200 1224
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:35:53 +0400] "POST /CarService/admin_orders HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:35:53 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:40:45 +0400] "GET /CarService/worker_orders?action=getworkerorders HTTP/1.1" 200 1048
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:47:10 +0400] "GET /CarService/worker_orders?action=startprogress&orderid=116&orderguid=db5e6753-630d-4e80-8d00-0a4af1f45f1e&ordertotalcost=6200.0&orderworkstatus=NotStarted HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:47:10 +0400] "GET /jsp/orders/workerorders.jsp HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:47:38 +0400] "GET /CarService/worker_orders?action=startprogress&orderid=116&orderguid=db5e6753-630d-4e80-8d00-0a4af1f45f1e&ordertotalcost=6200.0&orderworkstatus=NotStarted HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:47:38 +0400] "GET /jsp/orders/workerorders.jsp HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:49:22 +0400] "GET /CarService/worker_orders?action=getworkerorders HTTP/1.1" 200 1048
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:49:26 +0400] "GET /CarService/worker_orders?action=startprogress&orderid=116&orderguid=db5e6753-630d-4e80-8d00-0a4af1f45f1e&ordertotalcost=6200.0&orderworkstatus=InProgress HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:49:26 +0400] "GET /CarService/worker_orders?action=getworkerorders HTTP/1.1" 200 1048
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:49:29 +0400] "GET /CarService/worker_orders?action=resolve&orderid=116&orderguid=db5e6753-630d-4e80-8d00-0a4af1f45f1e&ordertotalcost=6200.0&orderworkstatus=InProgress HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:49:29 +0400] "GET /CarService/worker_orders?action=getworkerorders HTTP/1.1" 200 1045
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:49:31 +0400] "GET /CarService/worker_orders?action=getworkerorders HTTP/1.1" 200 1045
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:49:32 +0400] "GET /CarService/worker_orders?action=getworkerorders HTTP/1.1" 200 1045
0:0:0:0:0:0:0:1 - - [14/Apr/2017:00:49:32 +0400] "GET /CarService/worker_orders?action=getworkerorders HTTP/1.1" 200 1045
